,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR
1982-11-23,13.125,49.375,5.1813703,2.3615723,900.66174,0.33246052,0.502
1982-11-24,13.125,49.375,4.996313,1.4830627,811.7833,0.32938176,0.496
1982-11-25,13.125,49.375,4.901288,0.7347107,505.86224,0.32981515,0.48999998
1982-11-26,13.125,49.375,4.395878,0.86294556,463.43512,0.32719404,0.484
1982-11-27,13.125,49.375,4.124838,0.08175659,513.09845,0.3248771,0.478
1982-11-28,13.125,49.375,1.6039872,0.44458008,243.64357,0.3273826,0.47199997
1982-11-29,13.125,49.375,0.7022084,1.4863892,43.379818,0.36172113,0.466
1982-11-30,13.125,49.375,1.4381827,-0.48342896,269.9664,0.36557943,0.45999998
1982-12-01,13.125,49.375,4.338674,-1.7177429,488.80444,0.35039583,0.4473333
1982-12-02,13.125,49.375,4.428665,0.41308594,570.24677,0.34468088,0.43466663
1982-12-03,13.125,49.375,4.46132,-1.4470215,289.57684,0.34178665,0.422
1982-12-04,13.125,49.375,3.5195055,-3.735077,171.98126,0.33869228,0.40933332
1982-12-05,13.125,49.375,3.3347716,-2.6132812,206.24763,0.3358386,0.39666665
1982-12-06,13.125,49.375,1.5996332,-1.5791016,378.45953,0.3423478,0.38399997
1982-12-07,13.125,49.375,0.48890546,1.3253479,110.725174,0.3733897,0.3713333
1982-12-08,13.125,49.375,1.5879362,4.7552795,472.94666,0.38558143,0.35866666
1982-12-09,13.125,49.375,2.2229583,5.4589233,445.56107,0.3997178,0.346
1982-12-10,13.125,49.375,2.7323835,3.1003113,941.6436,0.4009469,0.3333333
1982-12-11,13.125,49.375,3.544102,1.3898926,405.3874,0.39977768,0.32066664
1982-12-12,13.125,49.375,3.8482456,-0.31002808,572.4568,0.38501996,0.30799997
1982-12-13,13.125,49.375,2.6985655,0.23327637,362.0982,0.3839604,0.29533333
1982-12-14,13.125,49.375,1.295015,-0.68933105,156.1107,0.3750809,0.28266665
1982-12-15,13.125,49.375,2.3666086,-0.14593506,425.1654,0.3775846,0.26999998
1982-12-16,13.125,49.375,0.6864844,4.3948364,708.9252,0.4156866,0.26937497
1982-12-17,13.125,49.375,2.3061125,0.59317017,387.52325,0.41782543,0.26874998
1982-12-18,13.125,49.375,1.746211,-0.77835083,253.09871,0.40484777,0.268125
1982-12-19,13.125,49.375,1.7824154,-3.3946533,419.80066,0.3883144,0.26749998
1982-12-20,13.125,49.375,1.7531871,-3.2829895,526.7928,0.39402878,0.26687497
1982-12-21,13.125,49.375,2.2835095,1.0524597,378.60645,0.40949115,0.26624998
1982-12-22,13.125,49.375,4.200417,-2.2332458,485.99783,0.3896412,0.265625
1982-12-23,13.125,49.375,2.487893,-2.2099915,362.3036,0.38067096,0.265
1982-12-24,13.125,49.375,2.2144895,-3.705536,318.05136,0.37476307,0.26437497
1982-12-25,13.125,49.375,1.4455825,-3.6548767,260.0446,0.37053686,0.26375
1982-12-26,13.125,49.375,2.0771995,-1.3041687,247.30319,0.3673699,0.263125
1982-12-27,13.125,49.375,0.9082011,0.7692566,217.69681,0.37170848,0.2625
1982-12-28,13.125,49.375,3.1769783,0.22262573,455.52335,0.3890705,0.26187497
1982-12-29,13.125,49.375,3.2627227,-0.6524048,519.6554,0.3759778,0.26125
1982-12-30,13.125,49.375,2.8093324,-3.0724182,525.41797,0.36894378,0.260625
1982-12-31,13.125,49.375,4.2704315,-4.254669,477.11557,0.36500818,0.26
1983-01-01,13.125,49.375,4.3564916,-3.3330383,461.9467,0.36260194,0.25666666
1983-01-02,13.125,49.375,1.3340062,-1.8591309,258.79535,0.360123,0.25333333
1983-01-03,13.125,49.375,1.242432,-0.5914917,204.81915,0.3705751,0.24999999
1983-01-04,13.125,49.375,0.9566996,4.742859,532.89545,0.40111637,0.24666665
1983-01-05,13.125,49.375,0.81054527,2.7478027,176.68611,0.40339944,0.24333332
1983-01-06,13.125,49.375,2.0239294,5.6908264,796.5255,0.39494243,0.24
1983-01-07,13.125,49.375,1.5701665,0.20697021,478.37738,0.38552016,0.23666666
1983-01-08,13.125,49.375,2.961447,-0.055725098,495.05487,0.38022476,0.23333332
1983-01-09,13.125,49.375,2.4551647,0.10498047,530.1009,0.37566087,0.22999999
1983-01-10,13.125,49.375,1.1409593,1.992981,420.53732,0.38023114,0.22666666
1983-01-11,13.125,49.375,1.189949,1.9905396,311.5511,0.38094786,0.22333333
1983-01-12,13.125,49.375,4.406817,-0.2734375,459.43198,0.37320253,0.22
1983-01-13,13.125,49.375,4.461159,-1.8124084,461.6849,0.36867908,0.21666665
1983-01-14,13.125,49.375,4.1629777,-0.73153687,539.00024,0.3663847,0.21333332
1983-01-15,13.125,49.375,3.3712513,-0.41958618,381.1657,0.36718172,0.21
1983-01-16,13.125,49.375,4.0099406,2.367859,603.1844,0.39793667,0.20875
1983-01-17,13.125,49.375,0.5704423,3.5637512,464.44064,0.40689993,0.2075
1983-01-18,13.125,49.375,2.3377435,-0.37496948,635.2259,0.39351696,0.20625
1983-01-19,13.125,49.375,4.216458,-1.6339722,492.62253,0.3860136,0.205
1983-01-20,13.125,49.375,4.9253416,-2.5516968,491.16608,0.37836006,0.20375
1983-01-21,13.125,49.375,1.931358,-1.5605774,377.09735,0.3729484,0.2025
1983-01-22,13.125,49.375,1.9593861,0.97598267,370.2822,0.37820473,0.20125
1983-01-23,13.125,49.375,4.3143697,-2.936676,499.46136,0.37693095,0.19999999
1983-01-24,13.125,49.375,6.1433115,-4.148102,467.876,0.37058738,0.19874999
1983-01-25,13.125,49.375,4.87166,-4.7107544,470.8702,0.36779085,0.19749999
1983-01-26,13.125,49.375,1.3591608,1.4736023,221.12541,0.38616693,0.19624999
1983-01-27,13.125,49.375,4.042096,5.268219,853.5892,0.38476664,0.195
1983-01-28,13.125,49.375,1.7783763,5.6691895,623.627,0.39416113,0.19375
1983-01-29,13.125,49.375,1.1134361,5.4803467,633.77386,0.40000743,0.1925
1983-01-30,13.125,49.375,1.691181,0.1786499,372.47174,0.4036558,0.19125
1983-01-31,13.125,49.375,6.0016775,-0.7723694,507.62277,0.3971428,0.19
1983-02-01,13.125,49.375,4.5312405,-0.08224487,914.7451,0.39821872,0.188
1983-02-02,13.125,49.375,5.6506763,-0.6031189,498.77338,0.39283663,0.186
1983-02-03,13.125,49.375,4.393641,-3.3946838,354.87738,0.38166562,0.184
1983-02-04,13.125,49.375,5.1829047,-7.3124084,366.45764,0.37601057,0.182
1983-02-05,13.125,49.375,4.4502025,-8.51474,425.77548,0.37081578,0.17999999
1983-02-06,13.125,49.375,4.6814914,-1.648407,350.0815,0.3705919,0.178
1983-02-07,13.125,49.375,4.28517,-2.6524658,303.15152,0.36952695,0.176
1983-02-08,13.125,49.375,4.8650036,-2.4359741,385.05286,0.36535752,0.174
1983-02-09,13.125,49.375,5.3958893,-2.302948,384.5079,0.36213714,0.17199999
1983-02-10,13.125,49.375,4.407847,-4.293518,298.55237,0.3596626,0.17
1983-02-11,13.125,49.375,4.0600834,-4.975128,300.2067,0.35761216,0.168
1983-02-12,13.125,49.375,4.0861316,-5.534027,257.83832,0.3558357,0.166
1983-02-13,13.125,49.375,5.677761,-8.411499,303.86542,0.35296553,0.16399999
1983-02-14,13.125,49.375,5.8050995,-7.0010986,281.5051,0.3520594,0.162
1983-02-15,13.125,49.375,8.605288,-11.327362,311.3456,0.35056967,0.16
1983-02-16,13.125,49.375,10.116689,-17.022522,283.1577,0.35025412,0.16076922
1983-02-17,13.125,49.375,6.7060905,-10.141388,368.87823,0.34967333,0.16153845
1983-02-18,13.125,49.375,9.824604,-12.768707,380.2277,0.3494268,0.1623077
1983-02-19,13.125,49.375,8.84183,-13.607849,337.4508,0.35090223,0.16307692
1983-02-20,13.125,49.375,5.9966717,-5.9372253,343.7106,0.34999532,0.16384615
1983-02-21,13.125,49.375,9.1374035,-11.170624,417.05383,0.3493733,0.16461538
1983-02-22,13.125,49.375,8.537727,-16.71576,299.55255,0.34857476,0.16538462
1983-02-23,13.125,49.375,11.011655,-17.036072,393.99072,0.346837,0.16615385
1983-02-24,13.125,49.375,11.619348,-15.598358,491.70734,0.34921554,0.16692308
1983-02-25,13.125,49.375,10.656076,-14.493134,477.43607,0.35974658,0.1676923
1983-02-26,13.125,49.375,2.5746572,-5.2277527,496.6205,0.38402367,0.16846155
1983-02-27,13.125,49.375,3.4292674,1.5976868,272.60303,0.4207774,0.16923077
1983-02-28,13.125,49.375,4.895941,1.0014038,334.8042,0.41641632,0.17
1983-03-01,13.125,49.375,7.0249805,-1.9135742,405.72568,0.40296593,0.184
1983-03-02,13.125,49.375,7.5469074,-2.1524048,402.7163,0.39570287,0.198
1983-03-03,13.125,49.375,5.2195606,-1.2116699,377.50348,0.38819465,0.212
1983-03-04,13.125,49.375,11.421836,-3.6486206,540.8481,0.38174537,0.226
1983-03-05,13.125,49.375,12.384152,-1.4702759,673.71576,0.3773216,0.24
1983-03-06,13.125,49.375,2.5114815,1.1889343,391.98938,0.38296488,0.254
1983-03-07,13.125,49.375,2.2168314,3.1188965,439.49298,0.38975593,0.268
1983-03-08,13.125,49.375,6.310243,3.136139,687.0548,0.38397956,0.282
1983-03-09,13.125,49.375,11.882876,1.7976074,891.1506,0.37496173,0.296
1983-03-10,13.125,49.375,10.729371,1.626648,792.0897,0.36971134,0.31
1983-03-11,13.125,49.375,3.6883478,-0.2381897,535.65924,0.37200662,0.324
1983-03-12,13.125,49.375,9.934794,-2.4007874,637.811,0.37122223,0.338
1983-03-13,13.125,49.375,15.046922,-4.177124,721.70306,0.36379927,0.352
1983-03-14,13.125,49.375,8.336361,-1.7358398,714.25433,0.36894923,0.366
1983-03-15,13.125,49.375,13.016694,-0.5606384,823.08704,0.3715537,0.38
1983-03-16,13.125,49.375,9.506848,0.12121582,807.06445,0.36401004,0.37812498
1983-03-17,13.125,49.375,6.437622,2.351593,743.7205,0.35952097,0.37625
1983-03-18,13.125,49.375,2.1758037,5.884735,410.4084,0.37500295,0.374375
1983-03-19,13.125,49.375,2.6231875,6.742279,348.19525,0.40090135,0.3725
1983-03-20,13.125,49.375,7.9719553,4.174469,711.95074,0.40272138,0.370625
1983-03-21,13.125,49.375,6.811536,4.438904,812.70496,0.38788128,0.36875
1983-03-22,13.125,49.375,9.820061,0.91867065,512.56287,0.39766386,0.366875
1983-03-23,13.125,49.375,14.472182,1.1150513,797.184,0.39265904,0.365
1983-03-24,13.125,49.375,13.525722,4.5039673,1160.9583,0.3831685,0.363125
1983-03-25,13.125,49.375,3.934503,-0.72213745,337.0516,0.39571205,0.36124998
1983-03-26,13.125,49.375,12.646387,-1.2078247,386.3393,0.39391947,0.359375
1983-03-27,13.125,49.375,10.834656,-1.5571594,631.44977,0.38637027,0.3575
1983-03-28,13.125,49.375,11.342039,-1.5432739,780.24817,0.37892783,0.355625
1983-03-29,13.125,49.375,10.788557,-0.92529297,644.6593,0.3755867,0.35375
1983-03-30,13.125,49.375,17.2657,-1.03302,794.9498,0.36762086,0.351875
1983-03-31,13.125,49.375,11.516886,3.888031,1033.8739,0.36325872,0.35
1983-04-01,13.125,49.375,4.229917,2.6972961,315.1442,0.37280333,0.35066667
1983-04-02,13.125,49.375,11.698732,4.1943054,667.357,0.38511914,0.35133332
1983-04-03,13.125,49.375,10.292527,-0.9059143,610.9357,0.3837531,0.352
1983-04-04,13.125,49.375,10.277792,-1.3107605,630.6064,0.37506562,0.35266665
1983-04-05,13.125,49.375,13.5238905,1.4329529,744.7787,0.36810848,0.35333332
1983-04-06,13.125,49.375,12.767934,1.4494324,731.7396,0.37456295,0.354
1983-04-07,13.125,49.375,15.6288395,2.3901062,697.0166,0.38278076,0.35466665
1983-04-08,13.125,49.375,9.9065485,5.092499,1017.9904,0.3987177,0.35533333
1983-04-09,13.125,49.375,3.0132856,5.2381287,403.6033,0.42631203,0.35599998
1983-04-10,13.125,49.375,5.211853,5.2080383,409.29996,0.4259813,0.35666665
1983-04-11,13.125,49.375,18.587488,6.6045837,1811.461,0.40642285,0.35733333
1983-04-12,13.125,49.375,13.021947,3.092041,588.7307,0.41706428,0.35799998
1983-04-13,13.125,49.375,13.920142,0.020874023,550.14874,0.40638363,0.35866666
1983-04-14,13.125,49.375,14.942318,0.2666626,491.09735,0.4001425,0.3593333
1983-04-15,13.125,49.375,8.707157,2.2809753,481.31982,0.41191757,0.35999998
1983-04-16,13.125,49.375,11.083416,2.7141418,978.09344,0.40070584,0.3773333
1983-04-17,13.125,49.375,22.496363,0.94573975,1449.2407,0.3844354,0.39466664
1983-04-18,13.125,49.375,21.1803,4.525879,1376.225,0.37241846,0.412
1983-04-19,13.125,49.375,18.666664,4.8599243,1696.0087,0.36348504,0.42933333
1983-04-20,13.125,49.375,19.645597,8.170105,1440.4303,0.35899466,0.44666666
1983-04-21,13.125,49.375,21.155933,6.2330627,1981.4205,0.34783247,0.464
1983-04-22,13.125,49.375,5.5898976,5.9586487,627.38367,0.3703868,0.48133332
1983-04-23,13.125,49.375,18.551569,3.29776,1357.3109,0.36422622,0.49866667
1983-04-24,13.125,49.375,16.940111,7.7082214,1155.2904,0.35873207,0.516
1983-04-25,13.125,49.375,19.613722,5.66156,1364.3788,0.35615465,0.5333333
1983-04-26,13.125,49.375,19.69737,5.7451477,1767.3817,0.3437846,0.5506667
1983-04-27,13.125,49.375,22.564922,8.477692,1591.4004,0.3337633,0.568
1983-04-28,13.125,49.375,21.071407,7.095825,1560.0143,0.3253044,0.58533335
1983-04-29,13.125,49.375,16.709679,5.967407,1236.4456,0.33161247,0.6026667
1983-04-30,13.125,49.375,20.632895,5.5513916,1532.569,0.3287088,0.62
1983-05-01,13.125,49.375,15.83727,7.6642456,1352.2126,0.33965194,0.60333335
1983-05-02,13.125,49.375,18.777668,6.5993347,1161.067,0.36727178,0.58666664
1983-05-03,13.125,49.375,18.293116,5.754181,994.8846,0.3573144,0.57
1983-05-04,13.125,49.375,9.008527,5.371521,734.6964,0.36956558,0.55333334
1983-05-05,13.125,49.375,16.55008,3.59375,1022.6313,0.36895773,0.5366667
1983-05-06,13.125,49.375,23.357353,1.2533264,1163.8795,0.35023668,0.52
1983-05-07,13.125,49.375,18.188164,3.618927,1359.1655,0.34074864,0.50333333
1983-05-08,13.125,49.375,7.18529,8.846588,763.9026,0.37507513,0.48666668
1983-05-09,13.125,49.375,13.4924965,7.318878,961.7527,0.37358147,0.47
1983-05-10,13.125,49.375,18.886057,4.6087036,1247.1002,0.3606325,0.45333335
1983-05-11,13.125,49.375,14.698079,4.775238,1111.4923,0.38155064,0.43666667
1983-05-12,13.125,49.375,23.84722,6.7733765,1745.1959,0.35906556,0.42000002
1983-05-13,13.125,49.375,18.86751,9.19574,1599.162,0.34496844,0.40333334
1983-05-14,13.125,49.375,21.817202,9.8367,1688.8308,0.34227392,0.3866667
1983-05-15,13.125,49.375,17.194733,11.651703,1937.266,0.33753204,0.37
1983-05-16,13.125,49.375,20.838516,11.15567,2419.723,0.33017743,0.376875
1983-05-17,13.125,49.375,23.44734,9.35437,2204.424,0.31927004,0.38375
1983-05-18,13.125,49.375,17.242123,9.430023,1624.9729,0.30670455,0.390625
1983-05-19,13.125,49.375,10.490745,4.876831,913.32513,0.36042225,0.3975
1983-05-20,13.125,49.375,26.391645,3.440918,1558.1543,0.35812223,0.404375
1983-05-21,13.125,49.375,21.881931,9.0286255,2268.9885,0.33340067,0.41125
1983-05-22,13.125,49.375,8.238556,9.442383,1067.2545,0.34259114,0.418125
1983-05-23,13.125,49.375,6.799932,9.605255,711.96484,0.3814413,0.425
1983-05-24,13.125,49.375,7.053389,7.5971375,580.174,0.41355845,0.431875
1983-05-25,13.125,49.375,6.0199523,6.4830017,574.9127,0.41387647,0.43875
1983-05-26,13.125,49.375,10.1030655,6.2160645,767.2048,0.3955259,0.445625
1983-05-27,13.125,49.375,14.220408,5.7935486,766.70435,0.39413428,0.4525
1983-05-28,13.125,49.375,14.845308,6.646881,1165.6597,0.3832374,0.459375
1983-05-29,13.125,49.375,21.038393,4.935608,1264.6809,0.37979245,0.46625
1983-05-30,13.125,49.375,22.215137,7.7974854,1552.6144,0.38294843,0.47312498
1983-05-31,13.125,49.375,23.399433,7.541687,2064.0232,0.36627555,0.48
1983-06-01,13.125,49.375,26.058035,9.02182,2595.5833,0.35039967,0.48533332
1983-06-02,13.125,49.375,19.71342,11.698151,1978.9608,0.34093004,0.49066666
1983-06-03,13.125,49.375,19.730999,10.073395,2022.7844,0.33767468,0.496
1983-06-04,13.125,49.375,23.360725,10.619629,2458.9817,0.32772142,0.50133336
1983-06-05,13.125,49.375,21.146294,13.267792,2178.3218,0.3437131,0.50666666
1983-06-06,13.125,49.375,20.518389,7.436493,1432.9374,0.37090623,0.51199996
1983-06-07,13.125,49.375,25.986746,6.3961487,1597.0096,0.343564,0.5173333
1983-06-08,13.125,49.375,28.114893,6.3458557,2535.9133,0.32312074,0.5226667
1983-06-09,13.125,49.375,17.998983,11.901733,2042.5295,0.32191476,0.528
1983-06-10,13.125,49.375,18.956892,13.305695,1735.8215,0.34751245,0.5333333
1983-06-11,13.125,49.375,17.158533,11.660522,1751.1472,0.34676588,0.53866667
1983-06-12,13.125,49.375,19.18872,10.070831,2081.205,0.33062586,0.544
1983-06-13,13.125,49.375,17.276037,12.652313,1508.0792,0.34006163,0.54933333
1983-06-14,13.125,49.375,6.9501343,11.797668,823.3978,0.40228432,0.55466664
1983-06-15,13.125,49.375,12.650939,7.492401,901.7892,0.4078528,0.56
1983-06-16,13.125,49.375,19.101269,6.535614,1056.6787,0.38865146,0.56133336
1983-06-17,13.125,49.375,21.253946,5.5158386,1037.1196,0.3758136,0.56266665
1983-06-18,13.125,49.375,16.227518,5.6433716,1225.7565,0.36501962,0.564
1983-06-19,13.125,49.375,9.935797,10.873962,1210.1677,0.35856587,0.5653333
1983-06-20,13.125,49.375,15.363301,12.121643,1696.8234,0.35815063,0.56666666
1983-06-21,13.125,49.375,17.922348,13.940369,1931.6661,0.36100447,0.568
1983-06-22,13.125,49.375,23.196379,13.933472,2161.5735,0.35874063,0.5693333
1983-06-23,13.125,49.375,28.056187,11.055664,2171.1064,0.33491138,0.5706667
1983-06-24,13.125,49.375,27.801826,9.132843,2499.4866,0.3163197,0.57199997
1983-06-25,13.125,49.375,24.041481,12.364716,2379.7896,0.31145993,0.5733333
1983-06-26,13.125,49.375,21.188295,13.847595,1816.6389,0.33981657,0.5746667
1983-06-27,13.125,49.375,16.707151,14.403931,1463.6387,0.3678033,0.576
1983-06-28,13.125,49.375,19.189453,8.827148,1376.8915,0.36652356,0.57733333
1983-06-29,13.125,49.375,15.7582035,8.096893,1606.3904,0.34238115,0.5786666
1983-06-30,13.125,49.375,20.8082,9.227753,2132.444,0.3262765,0.58
1983-07-01,13.125,49.375,12.80035,12.733887,1387.5186,0.32857963,0.5786666
1983-07-02,13.125,49.375,7.4228034,11.622955,1414.8337,0.3280439,0.57733333
1983-07-03,13.125,49.375,20.054596,9.224152,1996.124,0.31966433,0.576
1983-07-04,13.125,49.375,21.292751,11.471222,2339.4407,0.3051073,0.5746667
1983-07-05,13.125,49.375,23.490736,13.9565735,2595.2695,0.28800794,0.5733333
1983-07-06,13.125,49.375,22.652082,15.090179,2670.9932,0.28706825,0.57199997
1983-07-07,13.125,49.375,20.832947,15.416534,2287.746,0.31469807,0.5706667
1983-07-08,13.125,49.375,20.198584,16.07666,2270.9607,0.32478628,0.5693333
1983-07-09,13.125,49.375,26.948298,13.509277,2903.771,0.29860145,0.568
1983-07-10,13.125,49.375,25.5918,12.650818,2912.5208,0.27561244,0.56666666
1983-07-11,13.125,49.375,22.829603,13.724182,2880.3357,0.25936383,0.5653333
1983-07-12,13.125,49.375,20.843414,15.165527,2776.9788,0.2479854,0.564
1983-07-13,13.125,49.375,24.105818,15.736816,2578.737,0.23595157,0.56266665
1983-07-14,13.125,49.375,23.570715,12.713623,2020.9059,0.2289105,0.56133336
1983-07-15,13.125,49.375,19.1134,11.571259,2369.9465,0.21881452,0.56
1983-07-16,13.125,49.375,24.257494,13.26889,2741.2397,0.21131128,0.5575
1983-07-17,13.125,49.375,24.046297,12.825958,2985.7505,0.21089092,0.555
1983-07-18,13.125,49.375,23.932686,15.848267,3449.7615,0.20065366,0.5525
1983-07-19,13.125,49.375,20.62544,15.620728,2774.4434,0.20253293,0.55
1983-07-20,13.125,49.375,18.191784,11.464783,1698.974,0.2183286,0.5475
1983-07-21,13.125,49.375,21.975025,9.65741,1721.5664,0.2184093,0.545
1983-07-22,13.125,49.375,25.252253,7.6127625,2587.6812,0.20607512,0.5425
1983-07-23,13.125,49.375,25.791283,13.042084,3096.866,0.19071159,0.53999996
1983-07-24,13.125,49.375,16.540781,15.381409,2348.016,0.2168805,0.53749996
1983-07-25,13.125,49.375,18.715168,14.450806,2500.4058,0.2702003,0.53499997
1983-07-26,13.125,49.375,25.074535,14.668457,3316.634,0.24450986,0.53249997
1983-07-27,13.125,49.375,21.456156,18.259827,4065.9934,0.22695938,0.53
1983-07-28,13.125,49.375,20.892838,18.725067,3238.7742,0.23134236,0.5275
1983-07-29,13.125,49.375,15.437194,16.816498,2167.474,0.28966612,0.525
1983-07-30,13.125,49.375,22.107983,15.974976,2924.287,0.25410503,0.5225
1983-07-31,13.125,49.375,24.866488,13.221497,3345.0068,0.22240254,0.52
1983-08-01,13.125,49.375,20.896496,16.168945,3728.9211,0.20741068,0.5173333
1983-08-02,13.125,49.375,13.571696,11.805359,1730.0612,0.2480551,0.5146667
1983-08-03,13.125,49.375,2.5035546,9.487213,713.38104,0.43373835,0.51199996
1983-08-04,13.125,49.375,12.193486,9.305176,901.59863,0.41669437,0.5093333
1983-08-05,13.125,49.375,4.478203,10.310822,535.7606,0.4302321,0.50666666
1983-08-06,13.125,49.375,3.21487,10.73584,479.39938,0.4218027,0.504
1983-08-07,13.125,49.375,10.266816,11.296997,1277.5564,0.39572188,0.5013333
1983-08-08,13.125,49.375,12.379778,12.582092,1806.6803,0.37841666,0.49866664
1983-08-09,13.125,49.375,18.26634,11.533539,2046.3647,0.3635866,0.496
1983-08-10,13.125,49.375,18.723732,13.402435,1927.4564,0.36043277,0.4933333
1983-08-11,13.125,49.375,15.857347,13.374573,1681.4274,0.39317223,0.49066666
1983-08-12,13.125,49.375,18.477058,13.225464,2140.4597,0.37409565,0.48799998
1983-08-13,13.125,49.375,13.18634,11.219452,1603.1724,0.36336234,0.48533332
1983-08-14,13.125,49.375,13.907113,8.819275,1721.7432,0.35268012,0.48266664
1983-08-15,13.125,49.375,22.422724,6.9279785,2069.7961,0.3391407,0.48
1983-08-16,13.125,49.375,19.396864,10.87558,2572.9878,0.3242088,0.484375
1983-08-17,13.125,49.375,12.601242,14.5979,1821.8052,0.33406442,0.48874998
1983-08-18,13.125,49.375,17.057396,12.312927,2093.1384,0.34592357,0.493125
1983-08-19,13.125,49.375,20.864664,13.176575,2543.6497,0.32492167,0.4975
1983-08-20,13.125,49.375,21.615131,12.635986,2581.2463,0.30456087,0.501875
1983-08-21,13.125,49.375,19.780684,13.013672,2630.213,0.28921127,0.50625
1983-08-22,13.125,49.375,15.555941,14.216156,2149.0068,0.3018007,0.510625
1983-08-23,13.125,49.375,17.934587,14.295258,2421.1055,0.3172576,0.515
1983-08-24,13.125,49.375,18.661064,14.182648,2481.6086,0.30125833,0.519375
1983-08-25,13.125,49.375,14.159938,16.364227,2151.6165,0.30139515,0.52375
1983-08-26,13.125,49.375,18.458567,14.611053,2436.7402,0.30211717,0.528125
1983-08-27,13.125,49.375,18.919523,13.257904,2426.0437,0.28314194,0.5325
1983-08-28,13.125,49.375,17.128042,11.752747,2200.7874,0.2699748,0.536875
1983-08-29,13.125,49.375,12.353943,12.545441,1858.0498,0.2610621,0.54125
1983-08-30,13.125,49.375,19.777939,9.970367,2074.4834,0.25101572,0.54562503
1983-08-31,13.125,49.375,17.121262,9.254608,2361.0417,0.24016462,0.55
1983-09-01,13.125,49.375,16.760565,13.257446,2370.8308,0.23323476,0.544
1983-09-02,13.125,49.375,8.71847,12.6371155,1190.006,0.2547714,0.538
1983-09-03,13.125,49.375,7.2454715,9.719696,1109.2147,0.27945733,0.532
