,longitude,latitude,ssrd,t2mmin,e,tp,vpd,sSWC,FPAR
1982-09-21,11.625,50.875,13.317704,17.421234,-0.42929134,0.5233859,2655.3025,0.11799871,0.482
1982-09-22,11.625,50.875,6.932127,8.039398,-1.4592416,6.2514577,1247.5591,0.173069,0.48066667
1982-09-23,11.625,50.875,8.236178,6.404999,-0.45296967,0.3327837,1381.2927,0.19351822,0.4793333
1982-09-24,11.625,50.875,9.253597,8.479095,-0.51328236,0.13765709,1691.556,0.19064796,0.478
1982-09-25,11.625,50.875,13.288808,8.423279,-0.6605414,0.0,2131.368,0.19021396,0.47666666
1982-09-26,11.625,50.875,13.692813,13.377228,-1.081056,2.9142554,2711.5735,0.19160697,0.47533333
1982-09-27,11.625,50.875,10.080796,9.629456,-0.97356874,0.06620214,1782.569,0.21739203,0.474
1982-09-28,11.625,50.875,10.048509,9.3489685,-0.52872753,0.023632113,1875.5087,0.2084253,0.47266665
1982-09-29,11.625,50.875,13.331557,8.012787,-0.66454184,0.0,1982.6467,0.1985352,0.47133332
1982-09-30,11.625,50.875,12.542086,9.66864,-0.62456393,0.9449881,2015.6498,0.18942997,0.47
1982-10-01,11.625,50.875,7.7349315,12.811279,-0.8017753,0.9302005,1389.2151,0.20108646,0.46866667
1982-10-02,11.625,50.875,5.8714833,11.383087,-0.5288666,0.29434586,1509.2095,0.20484671,0.46733332
1982-10-03,11.625,50.875,12.035229,9.132111,-0.58649796,1.6653345e-13,1640.2242,0.20311102,0.466
1982-10-04,11.625,50.875,12.019366,5.751251,-0.5238214,0.0015357938,1462.7031,0.19914034,0.46466666
1982-10-05,11.625,50.875,11.22951,6.3592224,-0.4742662,0.018597849,1550.3547,0.19605309,0.46333334
1982-10-06,11.625,50.875,7.4365225,9.453461,-0.9531038,8.44417,1474.3685,0.20725164,0.46199998
1982-10-07,11.625,50.875,1.3267641,5.082794,-1.9560237,24.598804,454.4293,0.37236005,0.46066666
1982-10-08,11.625,50.875,4.082254,9.2934265,-1.1746833,3.3299744,828.4437,0.36143667,0.45933333
1982-10-09,11.625,50.875,6.166235,8.403442,-0.72853386,0.44864416,1138.3792,0.32096773,0.458
1982-10-10,11.625,50.875,6.391163,8.105255,-0.8720587,0.8361892,950.49493,0.3071991,0.45666665
1982-10-11,11.625,50.875,5.9614277,8.108246,-0.9321373,3.1988726,1074.4504,0.30218533,0.45533332
1982-10-12,11.625,50.875,4.0372534,8.436768,-1.4506282,4.484629,740.6532,0.33230895,0.454
1982-10-13,11.625,50.875,1.5450964,8.103119,-1.529952,10.0129385,517.2915,0.3597817,0.45266667
1982-10-14,11.625,50.875,9.618248,8.95871,-1.4982443,0.8257056,1298.248,0.35449764,0.4513333
1982-10-15,11.625,50.875,6.719856,8.265503,-1.2251834,1.1981751,1084.1783,0.33469272,0.45
1982-10-16,11.625,50.875,6.168805,3.4217224,-0.7803593,0.016594617,1073.5599,0.32240608,0.451875
1982-10-17,11.625,50.875,4.2598176,3.711609,-0.60861146,2.269808,786.13824,0.3206501,0.45374998
1982-10-18,11.625,50.875,8.367938,6.180786,-0.76721144,0.05984899,1124.9983,0.3215404,0.455625
1982-10-19,11.625,50.875,5.692885,8.204376,-0.88041025,3.844993,788.33563,0.3342341,0.45749998
1982-10-20,11.625,50.875,8.182471,6.9168396,-0.9541296,0.0012796036,1123.22,0.33027738,0.459375
1982-10-21,11.625,50.875,9.152147,8.072693,-0.68215394,0.00085306907,1161.44,0.31632483,0.46124998
1982-10-22,11.625,50.875,9.195367,6.7266235,-0.70269907,1.6653345e-13,1090.9977,0.30561706,0.463125
1982-10-23,11.625,50.875,5.271682,5.832672,-0.45795134,4.002426,985.23236,0.30544937,0.46499997
1982-10-24,11.625,50.875,1.1887875,6.1196594,-0.7616788,2.9640217,503.01605,0.3422292,0.466875
1982-10-25,11.625,50.875,5.9385033,3.1769714,-0.6217708,0.0055456227,710.87164,0.34014308,0.46875
1982-10-26,11.625,50.875,6.566825,1.921051,-0.5571052,0.0023036906,957.4427,0.32774115,0.47062498
1982-10-27,11.625,50.875,2.413646,7.1304016,-0.23500714,0.35454294,903.4337,0.3191025,0.4725
1982-10-28,11.625,50.875,3.399173,7.597412,-0.44583306,1.1590625,822.18225,0.32291967,0.47437498
1982-10-29,11.625,50.875,5.1390705,5.347351,-0.36817774,0.0018342332,752.9745,0.31753936,0.47625
1982-10-30,11.625,50.875,6.0968456,4.6737976,-0.35628888,1.6653345e-13,655.75525,0.31120318,0.47812498
1982-10-31,11.625,50.875,6.891162,3.5697021,-0.41370648,0.0015357938,783.68695,0.30834725,0.48
1982-11-01,11.625,50.875,5.630148,3.7108765,-0.4142535,-1.6653345e-13,986.98285,0.30448574,0.47533333
1982-11-02,11.625,50.875,6.974345,8.481018,-0.53205866,0.016652502,1205.6317,0.3006321,0.47066665
1982-11-03,11.625,50.875,2.285103,6.822357,-0.12725262,0.25094852,821.313,0.29765174,0.466
1982-11-04,11.625,50.875,1.6918086,7.6362,-0.15235616,2.545626,106.59176,0.30859944,0.46133333
1982-11-05,11.625,50.875,1.9206917,0.8115845,-0.6322399,1.0711452,570.3433,0.33338103,0.45666665
1982-11-06,11.625,50.875,7.407494,-2.4480286,-0.5777766,-1.6653345e-13,742.04785,0.32143465,0.452
1982-11-07,11.625,50.875,7.4143248,-2.096405,-0.52347875,-1.6653345e-13,829.7286,0.31239718,0.44733334
1982-11-08,11.625,50.875,3.4072144,1.5989075,-0.7476972,0.27042282,1078.5387,0.30592018,0.44266665
1982-11-09,11.625,50.875,4.534869,8.73056,-0.4567044,0.13004643,1284.3185,0.3000718,0.438
1982-11-10,11.625,50.875,5.149529,8.241455,-0.46214977,-1.6653345e-13,1234.3591,0.29526585,0.43333334
1982-11-11,11.625,50.875,5.2693048,5.239563,-0.3545885,0.0010839868,1074.628,0.29080346,0.42866665
1982-11-12,11.625,50.875,5.6912003,4.3489685,-0.42088544,0.45446548,858.8709,0.28836945,0.424
1982-11-13,11.625,50.875,3.2273235,5.646515,-1.1667104,2.2193303,706.9465,0.2998332,0.41933334
1982-11-14,11.625,50.875,4.4938564,1.7174988,-0.53702265,0.32471558,749.4201,0.30014,0.41466665
1982-11-15,11.625,50.875,3.3363235,0.14346313,-0.32926065,0.20650436,547.5379,0.29966155,0.41
1982-11-16,11.625,50.875,3.962125,-0.3984375,-0.4554804,1.840651,514.46234,0.29826292,0.408
1982-11-17,11.625,50.875,4.894894,1.2381592,-0.9252022,5.4657316,536.0571,0.3200884,0.406
1982-11-18,11.625,50.875,2.0834758,3.8696594,-0.55656165,2.2191365,553.3091,0.37206647,0.40399998
1982-11-19,11.625,50.875,4.2310905,5.998047,-1.1390021,1.4430737,1013.29724,0.37163392,0.402
1982-11-20,11.625,50.875,4.9243965,5.456299,-0.76005983,0.99630535,955.1371,0.34651068,0.4
1982-11-21,11.625,50.875,3.3654046,3.8704224,-0.61902314,0.05086833,702.398,0.34015858,0.398
1982-11-22,11.625,50.875,3.3982725,4.631378,-0.5271828,0.8253406,959.108,0.33185637,0.396
1982-11-23,11.625,50.875,2.563577,7.9133606,-0.87212855,0.24076933,1073.8737,0.33007362,0.394
1982-11-24,11.625,50.875,4.348737,4.9897766,-0.7877286,0.11040513,1168.8668,0.32235608,0.392
1982-11-25,11.625,50.875,4.0950704,3.9474182,-0.38488698,-1.6653345e-13,841.7935,0.31795985,0.39
1982-11-26,11.625,50.875,4.322157,3.392395,-0.37194538,0.017823756,850.08936,0.31428027,0.38799998
1982-11-27,11.625,50.875,2.7325256,1.0654907,-0.1153078,0.018254612,359.51715,0.31204098,0.386
1982-11-28,11.625,50.875,1.9457221,1.9460144,-0.37316686,2.2917325,334.5673,0.32582316,0.384
1982-11-29,11.625,50.875,1.6608504,0.9078369,-0.35185167,0.6064329,249.56624,0.3294024,0.382
1982-11-30,11.625,50.875,1.3815516,0.097351074,-0.32784423,0.23707967,337.80963,0.32584968,0.38
1982-12-01,11.625,50.875,3.9705577,-1.9071655,-0.21879318,0.0,480.3658,0.32024983,0.37266666
1982-12-02,11.625,50.875,4.042673,-2.3125916,-0.039536677,0.0,446.40292,0.3164438,0.36533332
1982-12-03,11.625,50.875,2.5301628,-2.0997314,-0.0365668,0.011913181,82.8495,0.314311,0.35799998
1982-12-04,11.625,50.875,2.7440338,-1.6398315,-0.10177482,0.15314732,197.07376,0.31287464,0.35066667
1982-12-05,11.625,50.875,3.5735059,-0.8814087,-0.14632519,0.022705799,365.12195,0.31140512,0.34333333
1982-12-06,11.625,50.875,0.76644886,1.9046631,-0.35513157,4.4712915,333.96414,0.3350907,0.336
1982-12-07,11.625,50.875,0.7174588,1.7458496,-0.25454083,0.771365,306.9014,0.34162888,0.32866666
1982-12-08,11.625,50.875,2.3966465,7.165619,-0.6674697,4.1155105,907.6355,0.35529038,0.32133332
1982-12-09,11.625,50.875,3.0617304,6.212097,-0.7216937,0.4678749,770.95557,0.35074848,0.31399998
1982-12-10,11.625,50.875,1.0624449,4.043274,-1.536679,6.2642937,947.3668,0.36501288,0.30666664
1982-12-11,11.625,50.875,2.7914705,1.7319641,-1.0337377,5.7273774,622.2267,0.36570567,0.2993333
1982-12-12,11.625,50.875,2.9021802,0.3154602,-0.5605245,1.6977445,539.85016,0.37002456,0.292
1982-12-13,11.625,50.875,1.783185,-1.1101379,-0.14267895,0.7506096,197.2183,0.35943154,0.28466666
1982-12-14,11.625,50.875,1.6033849,-1.9451294,-0.1572905,0.19157697,254.73117,0.35107067,0.27733332
1982-12-15,11.625,50.875,0.88470304,-0.048736572,-0.5409299,1.4598106,538.7175,0.35476148,0.26999998
1982-12-16,11.625,50.875,2.2521415,4.3137207,-1.3284384,5.5420637,890.87115,0.40453222,0.27249998
1982-12-17,11.625,50.875,3.1619196,0.94070435,-0.6679873,2.0801964,633.9108,0.38203707,0.27499998
1982-12-18,11.625,50.875,1.8607271,-0.32510376,-0.31675324,2.5070984,292.74933,0.37058714,0.27749997
1982-12-19,11.625,50.875,3.0399601,-0.6324158,-0.5411048,0.076162234,548.7156,0.3619686,0.27999997
1982-12-20,11.625,50.875,0.9108173,0.7540283,-1.1810956,6.1508703,568.4916,0.37709692,0.2825
1982-12-21,11.625,50.875,3.1645632,2.9068604,-0.6515578,0.06526474,747.3121,0.38651112,0.285
1982-12-22,11.625,50.875,2.2895825,0.9006653,-0.2815617,0.7164558,698.8359,0.37508938,0.2875
1982-12-23,11.625,50.875,1.9416242,-0.05871582,-0.2503847,1.3499339,323.73398,0.3691454,0.29
1982-12-24,11.625,50.875,2.358661,-1.411377,-0.39640954,0.39895234,377.14877,0.36072174,0.2925
1982-12-25,11.625,50.875,0.7426121,-0.3755188,-0.16177803,1.9609767,236.12234,0.35577795,0.295
1982-12-26,11.625,50.875,1.4564236,0.023132324,-0.22428411,0.1893959,449.61896,0.35226396,0.29749998
1982-12-27,11.625,50.875,0.7016308,3.4598694,-0.27905783,0.76267827,650.8059,0.35213572,0.3
1982-12-28,11.625,50.875,3.1328719,1.4851685,-1.0104203,2.2834415,583.2902,0.3662368,0.3025
1982-12-29,11.625,50.875,3.1100698,0.07714844,-0.35378972,0.5385456,434.02997,0.36378992,0.305
1982-12-30,11.625,50.875,2.1275964,-0.03366089,-0.21122707,0.75523376,454.6869,0.35878816,0.3075
1982-12-31,11.625,50.875,3.806473,-1.9932861,-0.238149,0.02759546,490.41467,0.3523228,0.31
1983-01-01,11.625,50.875,3.0871997,-2.3787231,-0.301845,0.00029556663,588.4104,0.3468861,0.30466667
1983-01-02,11.625,50.875,1.3396403,-0.67648315,-0.30073485,1.5352484,347.10068,0.3470054,0.29933333
1983-01-03,11.625,50.875,1.0682566,-1.186554,-0.43811446,2.9631076,414.58167,0.354588,0.294
1983-01-04,11.625,50.875,0.89553183,5.6202393,-1.4481996,3.5491662,828.5207,0.38091996,0.28866667
1983-01-05,11.625,50.875,1.2425996,3.7633972,-0.40898663,1.9248195,491.69873,0.37024167,0.28333333
1983-01-06,11.625,50.875,2.3694737,8.055664,-0.6135957,0.0497807,1173.1757,0.36375454,0.278
1983-01-07,11.625,50.875,2.44052,2.6993713,-0.8223719,2.8504117,635.5205,0.3680763,0.27266666
1983-01-08,11.625,50.875,1.9236718,0.82003784,-0.50194335,1.7493252,511.77362,0.36750042,0.26733333
1983-01-09,11.625,50.875,2.1415715,0.93600464,-0.6339019,1.0053138,631.5394,0.364476,0.262
1983-01-10,11.625,50.875,2.8001282,4.1186523,-0.6036683,0.7324509,787.88245,0.37826404,0.25666666
1983-01-11,11.625,50.875,1.5446528,4.5415344,-0.22540677,0.42077187,818.17834,0.37564313,0.25133333
1983-01-12,11.625,50.875,3.8560603,0.9725952,-0.3272605,0.026367718,645.601,0.36459273,0.24599999
1983-01-13,11.625,50.875,3.7814293,0.22238159,-0.53323174,1.0821556,608.1204,0.35740557,0.24066666
1983-01-14,11.625,50.875,3.76794,0.37002563,-0.82809997,1.8058983,613.63745,0.35645127,0.23533332
1983-01-15,11.625,50.875,2.604435,1.9148865,-1.0365427,3.424624,552.83875,0.36628148,0.22999999
1983-01-16,11.625,50.875,2.9224825,3.5894775,-1.015263,7.5589666,667.24225,0.41318804,0.22937499
1983-01-17,11.625,50.875,0.76164824,6.518097,-0.81264526,2.1885436,657.0484,0.41218236,0.22874999
1983-01-18,11.625,50.875,3.2109098,0.5909424,-1.2116194,1.7086122,763.9535,0.39997122,0.22812499
1983-01-19,11.625,50.875,3.615473,-0.18884277,-0.5528961,1.1963661,503.26248,0.3845754,0.22749999
1983-01-20,11.625,50.875,4.6084137,-1.5173645,-0.42440915,0.85181516,528.34503,0.37515727,0.22687499
1983-01-21,11.625,50.875,1.4243973,0.75616455,-0.66318727,2.6229064,548.122,0.37600344,0.22625
1983-01-22,11.625,50.875,2.3372033,3.4143677,-0.45346937,0.18830113,659.73724,0.3893929,0.225625
1983-01-23,11.625,50.875,3.255495,-1.7723389,-0.26460895,0.031393286,597.1572,0.37600502,0.225
1983-01-24,11.625,50.875,5.4311705,-2.3860474,-0.27328008,0.0,511.06464,0.3666867,0.224375
1983-01-25,11.625,50.875,2.6671991,-1.0332642,-0.41249147,0.94672096,650.4499,0.36363104,0.22375
1983-01-26,11.625,50.875,3.5806952,3.4301147,-0.015486109,1.3089931,572.4192,0.3802027,0.223125
1983-01-27,11.625,50.875,4.3773537,7.6934814,-0.75271505,0.51974684,1167.6588,0.3741523,0.2225
1983-01-28,11.625,50.875,2.0874038,7.1777954,-1.6895542,5.975622,747.9042,0.38601333,0.221875
1983-01-29,11.625,50.875,1.7014179,6.048523,-1.0422627,1.3754629,928.0297,0.3829374,0.22125
1983-01-30,11.625,50.875,2.4666045,0.36361694,-0.9825073,4.7990813,618.37396,0.3816533,0.220625
1983-01-31,11.625,50.875,5.484074,0.14993286,-0.9387799,2.0054488,611.28906,0.38306522,0.22
1983-02-01,11.625,50.875,2.5987685,1.7332764,-1.6443523,5.834546,924.74963,0.40209574,0.22333333
1983-02-02,11.625,50.875,4.233512,-0.2331543,-0.69176984,0.8703131,553.2041,0.38757777,0.22666666
1983-02-03,11.625,50.875,3.9708085,-2.254181,-0.6472754,2.7660098,439.18506,0.3784265,0.22999999
1983-02-04,11.625,50.875,5.466108,-3.0115662,-0.59354347,0.39196748,507.06082,0.37245375,0.23333333
1983-02-05,11.625,50.875,2.3034382,-3.276062,-0.3990173,1.9833807,426.20474,0.36686125,0.23666666
1983-02-06,11.625,50.875,4.8001666,-1.0765381,-0.23227061,1.6731243,425.9553,0.36740214,0.24
1983-02-07,11.625,50.875,2.915801,-1.7855225,-0.27494687,0.8231608,176.94362,0.3647306,0.24333332
1983-02-08,11.625,50.875,3.7543485,-2.1567078,-0.2916561,1.121706,348.8042,0.3604585,0.24666665
1983-02-09,11.625,50.875,4.6485868,-3.7910156,-0.39564237,1.4389522,362.35342,0.3566339,0.24999999
1983-02-10,11.625,50.875,3.1596153,-6.5046387,-0.2572722,6.1427135,198.92494,0.3537899,0.25333333
1983-02-11,11.625,50.875,4.109014,-5.0936584,-0.27471912,1.4606193,237.04712,0.3530647,0.25666666
1983-02-12,11.625,50.875,3.1955101,-3.8403015,-0.3124377,6.101633,171.93394,0.3519003,0.26
1983-02-13,11.625,50.875,4.21622,-6.2421265,-0.18191059,0.7621212,265.3363,0.3505207,0.26333332
1983-02-14,11.625,50.875,3.7487595,-8.386566,-0.19007069,0.25890446,231.64626,0.34930125,0.26666665
1983-02-15,11.625,50.875,4.9844494,-10.38855,-0.17042138,0.158309,296.36993,0.34803194,0.26999998
1983-02-16,11.625,50.875,9.276574,-16.21994,-0.17404203,0.17421576,274.0954,0.34641388,0.26999998
1983-02-17,11.625,50.875,6.639017,-5.975281,-0.30330044,0.29054645,381.38983,0.34370285,0.26999998
1983-02-18,11.625,50.875,9.248783,-11.775299,-0.18313408,0.01947116,298.2876,0.34194168,0.26999998
1983-02-19,11.625,50.875,4.5197268,-5.940094,-0.29619431,0.8369782,324.061,0.34094727,0.26999998
1983-02-20,11.625,50.875,3.794501,-1.3926392,-0.2306173,2.3493774,268.37238,0.3449327,0.26999998
1983-02-21,11.625,50.875,9.4157715,-7.781006,-0.62481713,0.61519486,438.96448,0.3470631,0.26999998
1983-02-22,11.625,50.875,9.940285,-12.755371,-0.31593812,0.004509158,357.6878,0.34339184,0.26999998
1983-02-23,11.625,50.875,10.633506,-15.126678,-0.42725718,0.0,455.7273,0.3409965,0.26999998
1983-02-24,11.625,50.875,10.864373,-10.485474,-0.44460905,0.0,598.7944,0.34377554,0.26999998
1983-02-25,11.625,50.875,11.091114,-8.4253235,-0.6217985,0.00040986462,647.87585,0.35241535,0.26999998
1983-02-26,11.625,50.875,3.0033197,1.1369629,-0.35346273,3.4636762,561.56146,0.3887386,0.26999998
1983-02-27,11.625,50.875,3.7423916,4.114258,-0.13884419,0.30506,474.09903,0.3920162,0.26999998
1983-02-28,11.625,50.875,5.8812237,1.5429688,-0.8909542,1.3774561,643.2847,0.38442382,0.26999998
1983-03-01,11.625,50.875,6.240622,0.5744324,-0.6223395,0.6944476,616.39905,0.3747849,0.276
1983-03-02,11.625,50.875,6.6898074,-0.4303894,-0.67348653,0.8496118,357.30283,0.37067428,0.28199998
1983-03-03,11.625,50.875,7.7302766,-1.5393372,-0.5753108,0.0016354042,524.3733,0.36471102,0.288
1983-03-04,11.625,50.875,12.0058365,-3.7774353,-0.8081131,0.0,571.6502,0.35922676,0.29399997
1983-03-05,11.625,50.875,8.667531,0.40893555,-0.77405685,0.09694155,670.8841,0.35503244,0.29999998
1983-03-06,11.625,50.875,2.2699316,4.6788635,-0.8473089,1.4204819,636.20306,0.37085313,0.306
1983-03-07,11.625,50.875,3.5330753,6.192444,-0.6126732,0.512642,799.67804,0.37859267,0.31199998
1983-03-08,11.625,50.875,5.7311664,4.1419067,-0.6022528,0.18733601,794.8921,0.37574095,0.318
1983-03-09,11.625,50.875,9.543073,3.8887634,-0.5985978,0.014718638,871.1482,0.3832568,0.32399997
1983-03-10,11.625,50.875,5.509436,3.8718262,-0.47508225,0.01442179,755.07477,0.39132676,0.32999998
1983-03-11,11.625,50.875,4.1333504,0.16998291,-1.0113446,1.5445846,711.63306,0.388026,0.336
1983-03-12,11.625,50.875,11.716486,-2.6545105,-0.93302304,0.0016354042,660.6666,0.37413418,0.34199998
1983-03-13,11.625,50.875,14.136376,-3.1755676,-1.1106344,0.0,833.28516,0.36426112,0.348
1983-03-14,11.625,50.875,9.908168,2.0463867,-1.000754,0.6422006,977.72266,0.36014464,0.35399997
1983-03-15,11.625,50.875,8.178836,5.6130676,-0.912603,3.2858858,910.0499,0.36542952,0.35999998
1983-03-16,11.625,50.875,5.0731936,3.5416565,-0.7180918,0.57475924,730.2989,0.37513527,0.360625
1983-03-17,11.625,50.875,12.19646,0.79244995,-1.2149471,0.03647129,967.29877,0.3628888,0.36124998
1983-03-18,11.625,50.875,3.830853,8.28894,-0.862318,3.0865233,714.7236,0.36826852,0.361875
1983-03-19,11.625,50.875,2.3706262,8.455109,-0.84124345,8.210697,594.187,0.39398262,0.36249998
1983-03-20,11.625,50.875,7.7245207,7.823517,-1.2070868,1.0500629,918.8994,0.39485568,0.363125
1983-03-21,11.625,50.875,8.482659,7.107361,-1.6351538,2.575546,934.2602,0.38569316,0.36374998
1983-03-22,11.625,50.875,13.853881,1.4576416,-2.4089677,4.3078966,728.4964,0.39325088,0.364375
1983-03-23,11.625,50.875,13.475305,0.914032,-1.7956879,0.359697,858.52997,0.38431963,0.365
1983-03-24,11.625,50.875,12.143913,5.5049133,-2.567587,5.289924,1040.1722,0.39032105,0.365625
1983-03-25,11.625,50.875,10.641398,1.2771301,-1.6191354,2.9703922,672.0228,0.3927652,0.36625
1983-03-26,11.625,50.875,9.724651,0.7108154,-1.2928199,6.5422635,349.28778,0.38893205,0.366875
1983-03-27,11.625,50.875,10.522764,-0.13626099,-1.3215843,0.1589864,672.3969,0.38460338,0.3675
1983-03-28,11.625,50.875,4.86004,-0.54263306,-0.8200268,4.3010073,406.93994,0.3866112,0.368125
1983-03-29,11.625,50.875,12.809656,-2.3519897,-1.4827543,0.09461115,718.1448,0.38327643,0.36875
1983-03-30,11.625,50.875,9.677756,1.1447754,-1.1722522,0.5981287,786.4647,0.37309104,0.369375
1983-03-31,11.625,50.875,11.498197,5.045349,-1.4259582,0.4050007,977.1614,0.3852487,0.37
1983-04-01,11.625,50.875,10.5393915,3.8753052,-1.267337,5.9968886,762.2043,0.3812911,0.36666667
1983-04-02,11.625,50.875,2.09143,1.8656616,-0.3710039,19.23095,114.87788,0.4306151,0.36333334
1983-04-03,11.625,50.875,7.8173256,-1.1673584,-1.2482101,2.547227,585.7778,0.41475347,0.36
1983-04-04,11.625,50.875,13.010001,-1.6235046,-1.2968715,1.9199002,808.4318,0.39508533,0.35666665
1983-04-05,11.625,50.875,14.444291,2.2823486,-1.9346105,0.97685045,813.54095,0.39491558,0.35333332
1983-04-06,11.625,50.875,17.189863,3.6088867,-2.5584037,3.6579165,868.2509,0.39805055,0.35
1983-04-07,11.625,50.875,14.60285,2.7737732,-1.7607229,1.8145409,753.31213,0.39695317,0.34666666
1983-04-08,11.625,50.875,3.6347072,3.0853882,-1.0714179,12.837259,654.73444,0.40789464,0.34333333
1983-04-09,11.625,50.875,9.322106,3.9748535,-1.5006887,0.31891707,906.03754,0.4063354,0.34
1983-04-10,11.625,50.875,6.8000436,2.7149658,-0.7485429,1.019044,812.5965,0.39223987,0.33666667
1983-04-11,11.625,50.875,13.313265,6.8110046,-2.4087632,15.024587,1376.3367,0.40955716,0.33333334
1983-04-12,11.625,50.875,12.964732,3.5362854,-2.3370605,7.558684,686.8654,0.4199447,0.32999998
1983-04-13,11.625,50.875,16.17838,1.2487793,-2.1206384,4.8700323,621.2132,0.41708,0.32666665
1983-04-14,11.625,50.875,9.520603,1.4617615,-1.747969,4.756508,441.23932,0.40972656,0.32333332
1983-04-15,11.625,50.875,4.5385094,3.7660217,-1.2379223,6.394847,338.2053,0.42105728,0.32
1983-04-16,11.625,50.875,13.633042,5.4055176,-1.830967,0.067905225,1230.3735,0.4012762,0.32866666
1983-04-17,11.625,50.875,21.70594,5.7345886,-3.0829446,8.326673e-14,1694.8662,0.38478634,0.33733332
1983-04-18,11.625,50.875,19.313005,11.330536,-2.9474094,0.00072156475,1837.342,0.37196398,0.346
1983-04-19,11.625,50.875,13.676973,8.965729,-1.8449897,9.906205,1583.8203,0.38083783,0.35466665
1983-04-20,11.625,50.875,16.7706,5.886444,-2.718273,6.24239,1350.8192,0.40962675,0.3633333
1983-04-21,11.625,50.875,19.070936,8.281189,-2.9206882,0.15692925,1988.8071,0.38680777,0.37199998
1983-04-22,11.625,50.875,9.388503,5.4735413,-1.6931664,1.819369,1008.20654,0.38480708,0.38066664
1983-04-23,11.625,50.875,20.373257,3.4712524,-2.485283,8.326673e-14,1404.2836,0.37569356,0.38933334
1983-04-24,11.625,50.875,11.385433,7.47171,-1.3797626,0.5948591,1052.9279,0.36986864,0.398
1983-04-25,11.625,50.875,21.366896,4.2795105,-2.5897033,8.326673e-14,1427.4406,0.36245722,0.40666667
1983-04-26,11.625,50.875,19.026215,8.011963,-2.5547955,2.1964703,1782.0099,0.35681617,0.41533333
1983-04-27,11.625,50.875,20.776207,8.519867,-3.1581194,0.075960904,1446.2648,0.35917982,0.424
1983-04-28,11.625,50.875,21.751596,7.93042,-3.157782,0.07973259,1663.4874,0.34521216,0.43266666
1983-04-29,11.625,50.875,13.452314,6.204132,-2.326866,3.3076477,1276.2057,0.3531758,0.44133332
1983-04-30,11.625,50.875,19.702303,3.7789612,-2.5481806,0.19164124,1496.2156,0.35074285,0.45
1983-05-01,11.625,50.875,13.139059,8.55127,-2.1449182,9.182049,1240.8278,0.37976593,0.45066667
