,longitude,latitude,ssrd,t2mmin,vpd,FPAR
2006-06-17,11.625,50.875,17.56729,10.532349,1292.4807,0.58466667
2006-06-18,11.625,50.875,27.074938,8.690979,1856.9485,0.58199996
2006-06-19,11.625,50.875,24.540365,14.53537,2048.2383,0.5793333
2006-06-20,11.625,50.875,21.976164,16.269165,1955.8064,0.57666665
2006-06-21,11.625,50.875,22.19896,17.842743,2191.5862,0.574
2006-06-22,11.625,50.875,15.577605,12.395721,1907.2683,0.57133335
2006-06-23,11.625,50.875,15.326412,11.160797,1620.0948,0.56866664
2006-06-24,11.625,50.875,24.908508,10.686737,2020.8354,0.566
2006-06-25,11.625,50.875,24.235788,15.026672,2576.1484,0.56333333
2006-06-26,11.625,50.875,23.571505,16.630005,2201.9531,0.5606667
2006-06-27,11.625,50.875,21.743858,15.230652,1716.091,0.558
2006-06-28,11.625,50.875,7.8896623,14.234955,1047.4115,0.5553333
2006-06-29,11.625,50.875,14.274513,14.456177,1633.7202,0.55266666
2006-06-30,11.625,50.875,23.552177,11.9730835,1686.3206,0.55
2006-07-01,11.625,50.875,23.443426,10.781036,1893.0258,0.55333334
2006-07-02,11.625,50.875,28.728521,12.152771,2225.5342,0.5566667
2006-07-03,11.625,50.875,28.8332,11.649628,2370.4565,0.56
2006-07-04,11.625,50.875,27.622705,13.6813965,2662.865,0.56333333
2006-07-05,11.625,50.875,26.848516,15.837189,2979.1719,0.56666666
2006-07-06,11.625,50.875,21.007545,18.604095,2542.6423,0.57
2006-07-07,11.625,50.875,13.183685,17.229004,1559.4385,0.5733333
2006-07-08,11.625,50.875,16.84685,15.851868,1418.4098,0.57666665
2006-07-09,11.625,50.875,22.810612,14.161438,2075.1382,0.58
2006-07-10,11.625,50.875,19.597057,17.3432,2512.698,0.5833333
2006-07-11,11.625,50.875,24.261627,15.893829,2834.64,0.58666664
2006-07-12,11.625,50.875,16.131182,18.48407,2149.788,0.59
2006-07-13,11.625,50.875,24.392952,17.923157,2575.1902,0.5933333
2006-07-14,11.625,50.875,18.770876,12.757568,1790.2191,0.59666663
2006-07-15,11.625,50.875,26.209038,9.967804,1962.2393,0.59999996
2006-07-16,11.625,50.875,27.43241,12.164917,2038.707,0.59999996
2006-07-17,11.625,50.875,27.648521,12.213745,2402.1536,0.59999996
2006-07-18,11.625,50.875,27.93403,12.972626,3040.759,0.59999996
2006-07-19,11.625,50.875,27.552979,15.187439,3364.2014,0.59999996
2006-07-20,11.625,50.875,26.01756,16.216675,3710.3354,0.59999996
2006-07-21,11.625,50.875,22.793821,19.475342,3297.7275,0.59999996
2006-07-22,11.625,50.875,25.727022,17.356659,3241.7346,0.59999996
2006-07-23,11.625,50.875,20.519432,17.843689,2484.3103,0.59999996
2006-07-24,11.625,50.875,20.17511,16.753082,2655.5269,0.59999996
2006-07-25,11.625,50.875,19.071552,19.067535,3255.1973,0.59999996
2006-07-26,11.625,50.875,20.986092,19.362549,3294.816,0.59999996
2006-07-27,11.625,50.875,23.268059,18.55011,3189.3909,0.59999996
2006-07-28,11.625,50.875,17.334934,18.759094,2249.9624,0.59999996
2006-07-29,11.625,50.875,17.802711,17.680359,2004.1561,0.59999996
2006-07-30,11.625,50.875,19.4626,15.982849,2621.511,0.59999996
2006-07-31,11.625,50.875,15.510861,15.792206,1910.7479,0.59999996
2006-08-01,11.625,50.875,13.064633,13.452728,1775.2567,0.5926666
2006-08-02,11.625,50.875,18.438862,12.528137,1457.1139,0.5853333
2006-08-03,11.625,50.875,17.965343,10.785034,1602.3224,0.57799995
2006-08-04,11.625,50.875,20.02281,12.755859,1697.0282,0.5706666
2006-08-05,11.625,50.875,13.202677,12.072266,1273.6467,0.5633333
2006-08-06,11.625,50.875,4.454577,15.43045,858.8803,0.556
2006-08-07,11.625,50.875,17.514408,14.567627,1779.2009,0.54866666
2006-08-08,11.625,50.875,12.054066,14.381958,1435.7141,0.5413333
2006-08-09,11.625,50.875,16.50041,13.415497,1587.246,0.534
2006-08-10,11.625,50.875,15.887409,12.937805,1438.9127,0.52666664
2006-08-11,11.625,50.875,15.95677,10.66626,1162.273,0.5193333
2006-08-12,11.625,50.875,18.594728,9.895203,1102.7261,0.51199996
2006-08-13,11.625,50.875,18.067678,8.594299,1192.3483,0.5046666
2006-08-14,11.625,50.875,17.854143,10.682526,1406.5902,0.49733332
2006-08-15,11.625,50.875,14.62091,12.422089,1268.7725,0.48999998
2006-08-16,11.625,50.875,13.268457,11.708435,1336.7542,0.495625
2006-08-17,11.625,50.875,15.752802,12.352997,1753.2484,0.50124997
2006-08-18,11.625,50.875,11.021269,14.173065,1376.7554,0.506875
2006-08-19,11.625,50.875,19.464746,12.191711,2020.1292,0.5125
2006-08-20,11.625,50.875,17.21239,14.862579,1555.5492,0.518125
2006-08-21,11.625,50.875,16.887411,14.213959,1539.2644,0.52375
2006-08-22,11.625,50.875,13.807016,13.046112,1176.4984,0.52937496
2006-08-23,11.625,50.875,12.675969,11.102997,1342.0874,0.53499997
2006-08-24,11.625,50.875,13.310232,10.353607,1523.7058,0.540625
2006-08-25,11.625,50.875,13.077685,11.890564,1178.562,0.54625
2006-08-26,11.625,50.875,7.1926823,11.872559,1020.1295,0.551875
2006-08-27,11.625,50.875,16.134682,12.211395,1212.9479,0.5575
2006-08-28,11.625,50.875,11.441439,11.244019,961.9578,0.56312495
2006-08-29,11.625,50.875,12.991096,9.802429,1071.8865,0.56874996
2006-08-30,11.625,50.875,12.469477,9.732056,1140.5568,0.574375
2006-08-31,11.625,50.875,11.898332,10.3723755,1427.8906,0.58
2006-09-01,11.625,50.875,11.453146,14.43335,1804.3607,0.58066666
2006-09-02,11.625,50.875,17.387808,14.680023,2154.9512,0.58133334
2006-09-03,11.625,50.875,6.7155848,17.833923,1813.8181,0.58199996
2006-09-04,11.625,50.875,13.38431,16.492767,2116.9585,0.58266664
2006-09-05,11.625,50.875,11.580526,12.975739,1719.7024,0.5833333
2006-09-06,11.625,50.875,14.972428,15.326416,1852.3228,0.584
2006-09-07,11.625,50.875,17.06917,12.892242,1893.1807,0.58466667
2006-09-08,11.625,50.875,10.593067,8.960175,1403.7158,0.5853333
2006-09-09,11.625,50.875,15.122214,6.835602,1146.4619,0.58599997
2006-09-10,11.625,50.875,18.325737,6.0039062,1539.815,0.58666664
2006-09-11,11.625,50.875,18.16639,8.42569,1875.7687,0.5873333
2006-09-12,11.625,50.875,17.88877,10.131775,2008.3704,0.588
2006-09-13,11.625,50.875,17.495298,10.445923,2084.1504,0.5886666
2006-09-14,11.625,50.875,17.51191,10.548859,2047.9517,0.5893333
2006-09-15,11.625,50.875,15.219121,11.836548,2088.0708,0.59
2006-09-16,11.625,50.875,13.727253,17.009552,2424.6553,0.588
2006-09-17,11.625,50.875,14.375713,14.585358,2070.543,0.58599997
2006-09-18,11.625,50.875,11.248663,13.8203125,1696.034,0.584
2006-09-19,11.625,50.875,11.663959,14.647369,1575.3097,0.58199996
2006-09-20,11.625,50.875,15.131926,9.277161,1485.8767,0.58
2006-09-21,11.625,50.875,15.783726,8.045074,1709.2421,0.578
2006-09-22,11.625,50.875,15.51213,10.659027,2015.5999,0.576
2006-09-23,11.625,50.875,15.567886,11.369202,1940.4949,0.574
2006-09-24,11.625,50.875,15.228386,9.118042,1884.7708,0.57199997
2006-09-25,11.625,50.875,11.646707,10.446014,1699.4277,0.57
2006-09-26,11.625,50.875,8.493708,14.694824,1296.5334,0.568
2006-09-27,11.625,50.875,6.9583797,10.760529,936.84186,0.566
2006-09-28,11.625,50.875,11.236418,9.85437,1031.7393,0.564
2006-09-29,11.625,50.875,12.33474,10.46106,1358.3593,0.562
2006-09-30,11.625,50.875,11.224762,12.169495,1313.7755,0.56
2006-10-01,11.625,50.875,9.383565,13.832184,1288.3302,0.56266665
2006-10-02,11.625,50.875,6.366462,12.172424,1286.0502,0.5653333
2006-10-03,11.625,50.875,2.5649738,11.511902,396.9084,0.568
2006-10-04,11.625,50.875,7.6977444,10.545166,823.0533,0.5706667
2006-10-05,11.625,50.875,9.616614,9.541138,925.30347,0.5733333
2006-10-06,11.625,50.875,4.362414,9.848633,1010.116,0.576
2006-10-07,11.625,50.875,7.5029445,8.790436,1023.96185,0.5786666
2006-10-08,11.625,50.875,11.695732,5.536377,837.5307,0.58133334
2006-10-09,11.625,50.875,11.827837,4.9999084,948.2727,0.584
2006-10-10,11.625,50.875,10.22399,5.4047546,790.5261,0.58666664
2006-10-11,11.625,50.875,9.891457,5.7575073,650.53046,0.5893333
2006-10-12,11.625,50.875,10.975948,7.098938,1019.09296,0.59199995
2006-10-13,11.625,50.875,3.2538998,11.338837,519.3882,0.59466666
2006-10-14,11.625,50.875,3.4878275,9.818817,585.7746,0.5973333
2006-10-15,11.625,50.875,6.0846767,6.802063,616.4639,0.59999996
2006-10-16,11.625,50.875,7.909566,3.3824768,647.3864,0.59937495
2006-10-17,11.625,50.875,10.903598,1.4914551,909.1113,0.59875
2006-10-18,11.625,50.875,9.977485,3.4370422,1045.8224,0.598125
2006-10-19,11.625,50.875,9.63012,7.195343,1244.6129,0.59749997
2006-10-20,11.625,50.875,6.1152434,10.092834,1162.6724,0.59687495
2006-10-21,11.625,50.875,5.193766,11.537323,1071.6501,0.59624994
2006-10-22,11.625,50.875,7.8529696,11.893127,1288.7147,0.595625
2006-10-23,11.625,50.875,5.0747123,13.437866,1222.1298,0.59499997
2006-10-24,11.625,50.875,7.116114,12.492249,1283.1761,0.59437495
2006-10-25,11.625,50.875,7.650948,8.9878235,1078.331,0.59375
2006-10-26,11.625,50.875,8.535778,10.532471,1814.1421,0.593125
2006-10-27,11.625,50.875,7.0112333,12.959808,1584.6084,0.5925
2006-10-28,11.625,50.875,3.0094202,7.126129,879.20026,0.59187496
2006-10-29,11.625,50.875,4.7402334,9.079254,1069.4635,0.59124994
2006-10-30,11.625,50.875,3.7308505,7.366089,689.20294,0.590625
2006-10-31,11.625,50.875,5.3328958,9.309479,1197.3596,0.59
2006-11-01,11.625,50.875,5.470112,-0.0652771,754.4545,0.5873333
2006-11-02,11.625,50.875,5.731128,-2.7614746,443.1822,0.58466667
2006-11-03,11.625,50.875,4.9821525,-0.15029907,432.88193,0.58199996
2006-11-04,11.625,50.875,2.2474153,1.1820374,573.5063,0.5793333
2006-11-05,11.625,50.875,0.7712378,7.1894836,680.7068,0.57666665
2006-11-06,11.625,50.875,2.4711974,8.850098,953.29944,0.574
2006-11-07,11.625,50.875,6.619384,4.02771,835.0625,0.57133335
2006-11-08,11.625,50.875,6.4131064,3.6617126,921.3892,0.56866664
2006-11-09,11.625,50.875,5.2512164,5.528015,861.78253,0.566
2006-11-10,11.625,50.875,4.452718,3.1513672,639.7669,0.56333333
2006-11-11,11.625,50.875,1.3263947,3.324768,741.295,0.5606667
2006-11-12,11.625,50.875,4.071272,3.9759521,657.0704,0.558
2006-11-13,11.625,50.875,0.9729471,3.6111755,600.47705,0.5553333
2006-11-14,11.625,50.875,3.3787453,9.25589,928.115,0.55266666
2006-11-15,11.625,50.875,5.1670456,10.591553,1093.3676,0.55
2006-11-16,11.625,50.875,5.77207,10.005005,1256.6229,0.5466667
2006-11-17,11.625,50.875,4.0444827,10.152924,1186.5537,0.54333335
2006-11-18,11.625,50.875,3.7818499,8.231415,827.4182,0.54
2006-11-19,11.625,50.875,3.334456,6.2394714,691.4897,0.5366667
2006-11-20,11.625,50.875,4.6444035,3.8807678,708.8845,0.53333336
2006-11-21,11.625,50.875,1.9123567,4.913269,639.66833,0.53000003
2006-11-22,11.625,50.875,3.4514372,3.2800903,500.37723,0.5266667
2006-11-23,11.625,50.875,1.7513996,3.4498596,727.4065,0.5233333
2006-11-24,11.625,50.875,3.8095398,9.221893,934.9,0.52
2006-11-25,11.625,50.875,2.1655362,10.067657,1218.0658,0.51666665
2006-11-26,11.625,50.875,4.27425,6.497589,859.40875,0.5133333
2006-11-27,11.625,50.875,4.4606752,4.3818054,678.2328,0.51
2006-11-28,11.625,50.875,4.193105,3.369629,559.35724,0.50666666
2006-11-29,11.625,50.875,1.9848897,4.4183044,432.19577,0.50333333
2006-11-30,11.625,50.875,2.3307445,2.2132874,259.13843,0.5
2006-12-01,11.625,50.875,4.005174,2.8016968,511.94415,0.498
2006-12-02,11.625,50.875,4.2109394,3.8409119,641.0085,0.496
2006-12-03,11.625,50.875,4.1899357,5.2681885,824.0706,0.494
2006-12-04,11.625,50.875,2.9984636,6.1801147,799.14734,0.492
2006-12-05,11.625,50.875,2.0866969,8.361328,1104.2847,0.49
2006-12-06,11.625,50.875,1.5482049,7.692749,1006.73676,0.488
2006-12-07,11.625,50.875,3.6306148,5.729645,887.17664,0.486
2006-12-08,11.625,50.875,2.8115296,7.2013855,1062.3889,0.484
2006-12-09,11.625,50.875,1.5250626,3.8686218,740.9106,0.482
2006-12-10,11.625,50.875,2.4329073,1.5470886,475.33237,0.48
2006-12-11,11.625,50.875,2.4538002,1.291748,487.7604,0.478
2006-12-12,11.625,50.875,1.845388,3.2975464,479.7343,0.476
2006-12-13,11.625,50.875,1.0732801,3.458191,582.58984,0.474
2006-12-14,11.625,50.875,2.6992958,4.662506,748.25775,0.472
2006-12-15,11.625,50.875,3.7932887,2.7085266,783.4506,0.47
2006-12-16,11.625,50.875,3.561657,3.6243286,816.4094,0.465625
2006-12-17,11.625,50.875,3.0353186,1.7992859,453.18298,0.46125
2006-12-18,11.625,50.875,2.5329673,1.223114,399.5643,0.456875
2006-12-19,11.625,50.875,2.4124649,0.2998047,376.26178,0.4525
2006-12-20,11.625,50.875,1.4420899,1.6622314,380.3247,0.448125
2006-12-21,11.625,50.875,1.2174547,3.5932007,262.7642,0.44375
2006-12-22,11.625,50.875,1.3629287,3.2106628,384.4877,0.43937498
2006-12-23,11.625,50.875,1.4334491,0.59317017,230.56653,0.435
2006-12-24,11.625,50.875,2.1479952,-0.5995178,121.2552,0.430625
2006-12-25,11.625,50.875,1.1067901,-0.09460449,159.35953,0.42624998
2006-12-26,11.625,50.875,2.8256605,-2.380951,339.29626,0.42187497
2006-12-27,11.625,50.875,3.8467724,-3.4560852,302.30066,0.4175
2006-12-28,11.625,50.875,1.1144694,-2.2319336,289.6266,0.41312498
2006-12-29,11.625,50.875,2.4058723,0.9604492,284.28946,0.40874997
2006-12-30,11.625,50.875,2.7570112,1.1390381,653.6816,0.404375
2006-12-31,11.625,50.875,1.847104,7.1421204,955.307,0.39999998
2007-01-01,11.625,50.875,2.9418075,3.5549927,793.5712,0.39666665
2007-01-02,11.625,50.875,2.6750429,1.1944885,561.6902,0.39333332
2007-01-03,11.625,50.875,2.3077137,3.633545,602.54224,0.39
2007-01-04,11.625,50.875,1.44253,4.907013,679.8301,0.38666666
2007-01-05,11.625,50.875,2.2053838,5.7695007,679.58325,0.38333333
2007-01-06,11.625,50.875,1.9660903,7.583832,696.61005,0.38
2007-01-07,11.625,50.875,1.6368173,4.7403564,690.0128,0.37666667
2007-01-08,11.625,50.875,1.9357885,4.5314026,738.41833,0.3733333
2007-01-09,11.625,50.875,0.8412959,7.907379,1001.887,0.36999997
2007-01-10,11.625,50.875,3.5465424,7.700531,1081.4587,0.36666664
2007-01-11,11.625,50.875,1.734896,4.525696,786.9738,0.3633333
2007-01-12,11.625,50.875,3.0563662,5.8536987,899.0945,0.35999998
2007-01-13,11.625,50.875,1.4866244,9.257263,1028.8864,0.35666665
2007-01-14,11.625,50.875,3.7303827,2.3125,886.9024,0.35333332
2007-01-15,11.625,50.875,4.243008,-0.42666626,516.3181,0.35
2007-01-16,11.625,50.875,3.6983945,0.27487183,502.85257,0.341875
2007-01-17,11.625,50.875,1.8071858,4.271942,773.9287,0.33375
2007-01-18,11.625,50.875,0.8393272,8.281677,924.93933,0.325625
2007-01-19,11.625,50.875,3.277626,6.2867126,991.7196,0.3175
2007-01-20,11.625,50.875,1.6727906,5.9770203,987.3248,0.309375
2007-01-21,11.625,50.875,4.2590814,4.141449,791.2748,0.30124998
2007-01-22,11.625,50.875,3.454164,-3.8374634,622.5758,0.293125
2007-01-23,11.625,50.875,3.8338604,-6.433075,330.1551,0.285
2007-01-24,11.625,50.875,1.5149212,-5.8402405,278.22476,0.276875
2007-01-25,11.625,50.875,3.8298929,-6.450012,315.44763,0.26875
2007-01-26,11.625,50.875,5.374076,-10.3394165,330.85626,0.260625
2007-01-27,11.625,50.875,4.1915183,-1.4446411,422.68726,0.2525
2007-01-28,11.625,50.875,1.8287146,1.582367,538.51416,0.24437499
2007-01-29,11.625,50.875,2.6708314,2.9544067,547.44226,0.23625
2007-01-30,11.625,50.875,2.0421014,2.4880066,588.24194,0.228125
2007-01-31,11.625,50.875,3.194114,4.5198975,792.2273,0.22
2007-02-01,11.625,50.875,3.9106338,4.225281,690.86084,0.236
2007-02-02,11.625,50.875,1.6401938,4.572113,462.95193,0.252
2007-02-03,11.625,50.875,4.1279554,4.079895,643.01544,0.268
2007-02-04,11.625,50.875,2.2689807,0.35534668,444.00482,0.28399998
2007-02-05,11.625,50.875,2.853404,-1.109314,337.63626,0.29999998
2007-02-06,11.625,50.875,3.7642653,-1.5082397,413.82245,0.31599998
2007-02-07,11.625,50.875,2.9038432,-1.8877563,208.14268,0.332
2007-02-08,11.625,50.875,3.1121888,-1.2151184,222.61633,0.348
2007-02-09,11.625,50.875,6.3962126,0.4142456,506.02087,0.364
2007-02-10,11.625,50.875,1.964353,-1.2584534,102.19659,0.38
2007-02-11,11.625,50.875,3.9563797,-0.67733765,352.30838,0.396
2007-02-12,11.625,50.875,2.9364696,4.549164,561.9955,0.41199997
2007-02-13,11.625,50.875,4.574701,5.844818,695.664,0.42799997
2007-02-14,11.625,50.875,3.9554186,3.384613,661.74133,0.44399998
2007-02-15,11.625,50.875,2.114343,2.9967957,437.07718,0.45999998
2007-02-16,11.625,50.875,6.7846365,1.1834106,514.42957,0.4707692
2007-02-17,11.625,50.875,9.287303,1.3819275,742.2209,0.48153844
2007-02-18,11.625,50.875,9.867292,-0.40478516,658.1879,0.49230766
2007-02-19,11.625,50.875,3.153227,1.3688354,523.5877,0.5030769
2007-02-20,11.625,50.875,5.3889747,0.26391602,474.04126,0.5138461
2007-02-21,11.625,50.875,9.846182,-1.8567505,629.02216,0.52461535
2007-02-22,11.625,50.875,9.116808,1.989563,689.70667,0.5353846
2007-02-23,11.625,50.875,7.8819947,1.89505,653.21783,0.54615384
2007-02-24,11.625,50.875,9.5151205,4.2389526,818.2043,0.55692303
2007-02-25,11.625,50.875,5.215941,4.763092,753.6593,0.5676923
2007-02-26,11.625,50.875,5.655902,4.5069885,616.3154,0.5784615
2007-02-27,11.625,50.875,7.027298,2.687561,540.4022,0.5892307
2007-02-28,11.625,50.875,6.7918525,4.321228,852.8151,0.59999996
2007-03-01,11.625,50.875,4.2852225,5.15979,762.38464,0.60066664
2007-03-02,11.625,50.875,7.1937175,1.0454102,767.3655,0.6013333
2007-03-03,11.625,50.875,6.8984537,0.37283325,507.66187,0.602
2007-03-04,11.625,50.875,8.684953,2.1427002,640.29816,0.6026666
2007-03-05,11.625,50.875,7.997853,3.6407166,890.49475,0.6033333
2007-03-06,11.625,50.875,7.9465194,3.9405518,949.0217,0.604
2007-03-07,11.625,50.875,5.8577795,4.3615723,925.9409,0.60466665
2007-03-08,11.625,50.875,6.6291637,2.1078186,597.0612,0.6053333
2007-03-09,11.625,50.875,9.265528,1.8289795,833.06104,0.606
2007-03-10,11.625,50.875,8.361728,1.7994995,655.7728,0.6066667
2007-03-11,11.625,50.875,13.435878,1.3625793,863.8789,0.60733336
2007-03-12,11.625,50.875,13.847466,0.168396,966.3191,0.608
2007-03-13,11.625,50.875,13.4096985,4.654785,1097.9409,0.60866666
2007-03-14,11.625,50.875,13.951998,4.2845154,844.3101,0.60933334
2007-03-15,11.625,50.875,13.503368,-0.7590637,764.54456,0.61
2007-03-16,11.625,50.875,12.974555,-1.3681335,761.40515,0.60375
2007-03-17,11.625,50.875,2.9099617,5.615631,767.12836,0.5975
2007-03-18,11.625,50.875,4.681931,2.0626526,790.85706,0.59125
2007-03-19,11.625,50.875,12.477728,-1.1874084,570.7762,0.58500004
2007-03-20,11.625,50.875,9.083052,-2.738556,380.65784,0.57875
2007-03-21,11.625,50.875,9.942159,-0.642395,321.04294,0.5725
2007-03-22,11.625,50.875,3.9820828,-0.035461426,129.6345,0.56625
2007-03-23,11.625,50.875,13.94289,0.14019775,392.0197,0.56
2007-03-24,11.625,50.875,6.3669167,3.8244019,692.50256,0.55375
2007-03-25,11.625,50.875,13.564883,2.6446838,997.5278,0.5475
2007-03-26,11.625,50.875,17.409286,2.6066895,1042.8055,0.54125
2007-03-27,11.625,50.875,17.6624,1.4482727,1075.0323,0.53499997
2007-03-28,11.625,50.875,17.153671,0.9500122,1077.9427,0.52875
2007-03-29,11.625,50.875,16.662067,4.8893433,1080.1439,0.5225
2007-03-30,11.625,50.875,15.820738,2.4578857,878.2998,0.51625
2007-03-31,11.625,50.875,13.557923,2.8502197,1066.8712,0.51
2007-04-01,11.625,50.875,18.669125,2.682434,1183.305,0.516
2007-04-02,11.625,50.875,18.195171,1.9700623,1190.3584,0.522
2007-04-03,11.625,50.875,16.146114,2.4905396,784.663,0.528
2007-04-04,11.625,50.875,15.280618,1.3782654,729.6229,0.534
2007-04-05,11.625,50.875,19.073265,-2.3611755,865.18335,0.53999996
2007-04-06,11.625,50.875,15.224102,4.6302185,1008.1813,0.546
2007-04-07,11.625,50.875,12.477027,3.4752197,812.0,0.552
2007-04-08,11.625,50.875,7.7349625,2.3475952,742.10114,0.55799997
2007-04-09,11.625,50.875,14.853908,5.6448364,1204.9624,0.56399995
2007-04-10,11.625,50.875,11.046879,7.38031,1159.7891,0.57
2007-04-11,11.625,50.875,15.477303,5.4664917,1034.0557,0.576
2007-04-12,11.625,50.875,20.903206,2.8212585,1173.2942,0.58199996
2007-04-13,11.625,50.875,21.4019,5.8995056,1578.6216,0.58799994
2007-04-14,11.625,50.875,22.056253,7.467041,1831.8984,0.594
2007-04-15,11.625,50.875,22.28193,6.0307617,1718.667,0.59999996
2007-04-16,11.625,50.875,22.402885,6.693878,1808.3828,0.5993333
2007-04-17,11.625,50.875,19.284693,8.200562,1586.8464,0.5986666
2007-04-18,11.625,50.875,14.598588,3.5852356,957.6378,0.598
2007-04-19,11.625,50.875,22.720264,0.11685181,1164.1217,0.5973333
2007-04-20,11.625,50.875,19.79285,1.9024963,981.2708,0.59666663
2007-04-21,11.625,50.875,22.877539,-0.587677,900.0905,0.59599996
2007-04-22,11.625,50.875,23.49622,-0.12478638,1305.467,0.5953333
2007-04-23,11.625,50.875,23.129904,4.986084,1720.0599,0.59466666
2007-04-24,11.625,50.875,10.79218,11.058838,1058.3022,0.594
2007-04-25,11.625,50.875,18.173624,8.350098,1483.8756,0.5933333
2007-04-26,11.625,50.875,24.257183,8.657135,1833.7349,0.5926666
2007-04-27,11.625,50.875,24.402746,8.3411255,1899.8888,0.59199995
2007-04-28,11.625,50.875,23.870646,9.214996,2030.7455,0.5913333
2007-04-29,11.625,50.875,23.478603,5.634094,1287.9941,0.59066665
2007-04-30,11.625,50.875,25.151535,1.9937744,1202.5741,0.59
2007-05-01,11.625,50.875,25.380606,3.205658,1125.3573,0.58666664
2007-05-02,11.625,50.875,25.372747,1.1625061,1299.7878,0.5833333
2007-05-03,11.625,50.875,25.187536,4.0668335,1494.2935,0.58
2007-05-04,11.625,50.875,22.624678,5.5825195,1682.0753,0.57666665
2007-05-05,11.625,50.875,21.662102,8.766754,1730.4678,0.5733333
2007-05-06,11.625,50.875,23.63202,6.4058228,1715.6023,0.57
2007-05-07,11.625,50.875,6.653223,12.00592,1305.7169,0.56666666
2007-05-08,11.625,50.875,16.33608,9.895599,1088.8524,0.5633333
2007-05-09,11.625,50.875,12.952739,8.638458,1029.8567,0.55999994
2007-05-10,11.625,50.875,15.739165,10.847534,1519.2999,0.5566666
2007-05-11,11.625,50.875,19.043941,9.489471,1672.7533,0.5533333
2007-05-12,11.625,50.875,21.354174,8.860413,1329.118,0.54999995
2007-05-13,11.625,50.875,21.215782,9.179352,1825.8386,0.5466666
2007-05-14,11.625,50.875,18.482382,9.979645,1678.6154,0.5433333
2007-05-15,11.625,50.875,14.438131,5.5557556,711.2306,0.53999996
2007-05-16,11.625,50.875,20.035995,4.6313477,892.167,0.54437494
2007-05-17,11.625,50.875,17.221874,5.220215,933.67975,0.54875
2007-05-18,11.625,50.875,24.619534,3.5646973,1261.4663,0.55312496
2007-05-19,11.625,50.875,24.10969,8.580811,1848.9546,0.5575
2007-05-20,11.625,50.875,24.838907,13.403442,2011.7483,0.561875
2007-05-21,11.625,50.875,24.899864,14.283722,2632.887,0.56624997
2007-05-22,11.625,50.875,20.514692,15.11142,1806.2006,0.570625
2007-05-23,11.625,50.875,17.119009,14.662048,1286.2319,0.575
2007-05-24,11.625,50.875,21.158718,13.651398,2053.8167,0.57937497
2007-05-25,11.625,50.875,24.7382,15.801727,2401.5579,0.58375
2007-05-26,11.625,50.875,23.946821,14.756256,1965.1272,0.588125
2007-05-27,11.625,50.875,20.431606,12.759613,1517.1604,0.5925
2007-05-28,11.625,50.875,7.965308,11.328278,581.22406,0.596875
2007-05-29,11.625,50.875,3.0331628,8.394623,343.80603,0.60125
2007-05-30,11.625,50.875,18.792961,7.534973,1211.8286,0.60562503
2007-05-31,11.625,50.875,19.28439,6.7745056,1487.5779,0.61
2007-06-01,11.625,50.875,20.951952,8.6409,1628.0166,0.60933334
2007-06-02,11.625,50.875,14.135582,12.450653,1239.0983,0.60866666
2007-06-03,11.625,50.875,7.5185885,13.856201,824.3749,0.608
2007-06-04,11.625,50.875,14.361031,14.191956,1228.2269,0.60733336
2007-06-05,11.625,50.875,16.668962,13.457764,1250.3281,0.6066667
2007-06-06,11.625,50.875,15.330169,12.504761,1359.9119,0.606
2007-06-07,11.625,50.875,24.779537,14.793579,2188.9172,0.6053333
2007-06-08,11.625,50.875,24.818995,14.730774,2400.5234,0.60466665
2007-06-09,11.625,50.875,25.138594,15.836365,2588.171,0.604
2007-06-10,11.625,50.875,26.222225,15.250092,2290.441,0.6033333
2007-06-11,11.625,50.875,20.69894,15.311096,2274.7476,0.6026666
2007-06-12,11.625,50.875,19.908642,15.868378,1731.9574,0.602
2007-06-13,11.625,50.875,19.217813,15.279297,1805.892,0.6013333
2007-06-14,11.625,50.875,22.689945,13.308655,2190.795,0.60066664
2007-06-15,11.625,50.875,18.558035,14.623566,1845.2456,0.59999996
2007-06-16,11.625,50.875,22.440722,13.472412,1552.675,0.59599996
2007-06-17,11.625,50.875,23.838137,13.102997,2054.2664,0.59199995
2007-06-18,11.625,50.875,20.876984,14.385132,1793.4861,0.58799994
2007-06-19,11.625,50.875,22.977999,13.306183,2017.3351,0.584
2007-06-20,11.625,50.875,23.761082,14.539246,2347.0862,0.58
2007-06-21,11.625,50.875,3.8945832,13.340881,551.4065,0.576
2007-06-22,11.625,50.875,19.06018,11.5659485,1211.8452,0.57199997
2007-06-23,11.625,50.875,19.472183,12.616608,1356.9359,0.56799996
2007-06-24,11.625,50.875,21.524778,12.696167,1753.0834,0.56399995
2007-06-25,11.625,50.875,21.253946,13.468079,1789.2994,0.55999994
2007-06-26,11.625,50.875,16.66446,10.4534,1230.3014,0.55599993
2007-06-27,11.625,50.875,20.675085,9.1719055,1332.7927,0.552
2007-06-28,11.625,50.875,21.0574,10.267883,1320.3463,0.548
2007-06-29,11.625,50.875,16.073421,9.948212,1415.8881,0.54399997
2007-06-30,11.625,50.875,16.696787,13.17334,1568.7087,0.53999996
2007-07-01,11.625,50.875,20.454063,13.472626,2013.9916,0.53666663
2007-07-02,11.625,50.875,10.6696,14.970734,1479.2892,0.5333333
2007-07-03,11.625,50.875,17.71471,13.217255,1466.1177,0.53
