,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1985-11-22,12.125,51.375,1.5543187,-4.6987,100.76114,0.34466666,0.035345065033625396,0.2533696418181032,0.34109862765234755,0.035345065033625396,0.051274273284258765
1985-11-23,12.125,51.375,3.5221983999999997,-6.4845885999999995,200.07341,0.33533332,0.017428513534085997,0.558606203015577,0.07422287824879199,0.017428513534085997,0.025986850239167997
1985-11-24,12.125,51.375,1.7370695999999999,-1.7619933999999997,125.04853,0.32599998,0.08503422398613274,0.2678243275153787,0.7342903012015127,0.08503422398613274,0.13042059693705002
1985-11-25,12.125,51.375,3.0694685,-2.6871642999999996,277.68018,0.31666666,0.12016730887234012,0.4597066138957158,0.5872383551370871,0.12016730887234012,0.18973786010870253
1985-11-26,12.125,51.375,3.3611275999999997,-5.531433,225.55592000000001,0.30733332,0.04348103607953704,0.4885509671858093,0.19404664708149,0.04348103607953704,0.07073921577969
1985-11-27,12.125,51.375,3.7133364999999996,-5.0529785,372.37515,0.29799998,0.061755803763558596,0.5233542691827,0.24946219025756994,0.061755803763558596,0.10361712736282498
1985-11-28,12.125,51.375,3.0477629,-1.4292603000000002,389.83563,0.28866664,0.14047383631256147,0.41609548670782426,0.691362029732832,0.14047383631256147,0.24331498144808403
1985-11-29,12.125,51.375,3.2945907,-2.6774292,478.43744000000004,0.27933332,0.11403567365747788,0.43525066281480107,0.51919502621742,0.11403567365747788,0.20412114397501502
1985-11-30,12.125,51.375,2.3190641,-6.130615,313.74234,0.26999998,0.015606385482137108,0.29613634690962265,0.10094407577266049,0.015606385482137108,0.028900715996603245
1985-12-01,12.125,51.375,1.3166338,-3.6350403,279.96547999999996,0.26599997,0.03377373124355769,0.1656387015378013,0.3847736315544727,0.03377373124355769,0.0634844643846345
1985-12-02,12.125,51.375,2.0541525000000003,4.3083496,621.2174,0.262,0.17445896981964318,0.2545359933172501,1.2739485249,0.17445896981964318,0.3329369653046626
1985-12-03,12.125,51.375,3.1499414,8.990631,1331.9825,0.258,0.2273261379470743,0.23457448967812847,1.082525557207545,0.3724826117435266,0.4405545309051827
1985-12-04,12.125,51.375,1.4752501,9.140686,1009.2460000000001,0.25399998,0.1377670745851702,0.14083732834304868,1.4007835815619016,0.17335733557967817,0.27119505006490596
1985-12-05,12.125,51.375,3.8673375,10.009917999999999,1481.0466,0.24999999,0.2401094835969172,0.2401094835969172,0.9312976314980934,0.45726429936567736,0.48021898640259386
1985-12-06,12.125,51.375,3.5719087,6.330902,1026.119,0.24599999,0.26359262453127413,0.32626887551834893,1.106940210417224,0.3357440129044378,0.5357573887122397
1985-12-07,12.125,51.375,0.6598291999999999,5.8680115,955.3487,0.24199998,0.0486203508773011,0.062341775711374656,1.1052940111767051,0.05889806284349012,0.10045527870973603
1985-12-08,12.125,51.375,2.8515456,5.578644000000001,643.7518299999999,0.23799999,0.24467996477572446,0.3209759474953751,1.2870912783705324,0.24467996477572446,0.514033561042848
1985-12-09,12.125,51.375,2.0432642,5.7138367,614.2952,0.23399998,0.17423211917417145,0.22612864266602395,1.2790718829276078,0.17423211917417145,0.37229088475599753
1985-12-10,12.125,51.375,3.1898193,3.6734923999999998,793.9741,0.22999999,0.20599041435649643,0.3184269815373264,0.9686618346523411,0.22446378375993947,0.44780526807087345
1985-12-11,12.125,51.375,0.64529914,1.7865294999999999,284.0646,0.226,0.036728599400310744,0.06897389558743801,0.8537575162500001,0.036728599400310744,0.08125796327502377
1985-12-12,12.125,51.375,0.97617805,0.6399231,236.75997999999998,0.22199999,0.04745458871392637,0.10249371212511094,0.7291895476536226,0.04745458871392637,0.10687970912504627
1985-12-13,12.125,51.375,2.6803790000000003,-1.3471069,461.4956,0.218,0.09467935458406077,0.27635538407490007,0.5298468309000001,0.09467935458406077,0.21715448299096507
1985-12-14,12.125,51.375,0.5922528,2.247467,431.0022,0.21399999,0.03359786822523281,0.05994267301558039,0.8509339649867288,0.03359786822523281,0.07849969578324002
1985-12-15,12.125,51.375,0.86212385,6.741272,846.60913,0.21,0.06330108012941561,0.07600994251851059,1.1013686745138,0.07130909105487847,0.15071685745098956
1985-12-16,12.125,51.375,1.0659311000000002,8.473175,875.9294,0.20875,0.0859506897925582,0.09165140732838367,1.2095156496403685,0.09869180134637526,0.2058699156707981
1985-12-17,12.125,51.375,0.60233706,4.963684,722.4554,0.2075,0.041087360773987454,0.056664405977089306,1.0231985586439125,0.04286184099101549,0.09900568861201797
1985-12-18,12.125,51.375,0.43175778,4.538727,409.1792,0.20625,0.02945187084391701,0.04211621742301875,1.02320811140625,0.02945187084391701,0.07139847477313216
1985-12-19,12.125,51.375,2.1455,3.9840392999999996,784.3904,0.205,0.12784153084754563,0.19204075536660004,0.8937883769345999,0.1384765282144125,0.31180861182328207
1985-12-20,12.125,51.375,1.6168468,4.149994,721.61755,0.20375,0.10098661078844225,0.14943268835223772,0.9368847820502436,0.10529309851782115,0.24781990377531846
1985-12-21,12.125,51.375,1.9903990000000003,4.506439,774.71826,0.2025,0.12346327438387804,0.17703365985643535,0.9304411405744126,0.13294204197682571,0.3048475910713037
1985-12-22,12.125,51.375,3.5326085,2.578888,959.8529699999999,0.20125,0.16061862909757743,0.2766901448709344,0.6820114474795782,0.19518608469750567,0.39905249465236625
1985-12-23,12.125,51.375,3.2530265,2.3687744,760.7012,0.19999999,0.16365478705378,0.2882261131626982,0.7546270544696453,0.1747141956376428,0.4091369880912994
1985-12-24,12.125,51.375,2.022519,2.6435852000000004,632.99493,0.19874999,0.11112185200816597,0.19011437469318387,0.8241345471278587,0.11112185200816597,0.2795518430168625
1985-12-25,12.125,51.375,1.6978105,3.5037230999999998,758.5967,0.19749999,0.09468794539749406,0.14874009644595362,0.8365593103367018,0.10095739993335545,0.23971632959954597
1985-12-26,12.125,51.375,2.9356953999999997,6.2849426,924.9892,0.19624999,0.18491057364469787,0.22967404501887695,0.944804629482496,0.21937427173412963,0.471109765775524
1985-12-27,12.125,51.375,0.9415476999999999,-1.4212646,267.31183,0.195,0.029358734989767595,0.08683447201942501,0.46772035537500006,0.029358734989767595,0.07527880766607074
1985-12-28,12.125,51.375,1.5292839,-6.4110107,167.94624,0.19375,0.005002801524080523,0.14013449647284376,0.04907004046875001,0.005002801524080523,0.012910455546014252
1985-12-29,12.125,51.375,1.6178379999999999,-5.312591599999999,180.65976,0.1925,0.015068035312874777,0.14729262280424998,0.1397052916875,0.015068035312874777,0.039137754059415004
1985-12-30,12.125,51.375,3.0192973999999997,-8.721252,340.4924,0.19125,0.0,0.27310054489436253,0.0,0.0,0.0
1985-12-31,12.125,51.375,3.9692629999999998,-13.5546875,156.00236999999998,0.19,0.0,0.3566799578115,0.0,0.0,0.0
1986-01-01,12.125,51.375,3.017378,-14.903595000000001,147.25679,0.188,0.0,0.26828895791880003,0.0,0.0,0.0
1986-01-02,12.125,51.375,2.0320945,-9.678741,349.98706,0.18600000000000003,0.0,0.17876071144215003,0.0,0.0,0.0
